275,1097500000,667500000
276,1107500000,677500000
277,1097500000,687500000
278,1117500000,697500000
279,1137500000,697500000
280,1132500000,707500000
281,1140000000,715000000
282,1112500000,715000000
283,1097500000,715000000
284,1087500000,732500000
285,1092500000,742500000
286,1107500000,742500000
287,1117500000,747500000
288,1107500000,757500000
289,1117500000,762500000
290,1117500000,772500000
291,1102500000,772500000
292,1102500000,782500000
293,1117500000,782500000
294,1132500000,787500000
295,1142500000,792500000
296,1142500000,807500000
297,1132500000,807500000
298,1127500000,817500000
299,1142500000,822500000
300,1142500000,837500000
301,1127500000,832500000
302,1117500000,832500000
303,1107500000,822500000
304,1097500000,822500000
305,1092500000,797500000
306,1077500000,782500000
307,1082500000,760000000
308,1072500000,757500000
309,1077500000,742500000
310,1067500000,742500000
311,1052500000,742500000
312,1052500000,757500000
313,1045000000,775000000
314,1030000000,775000000
315,1042500000,787500000
316,1052500000,792500000
317,1057500000,782500000
318,1062500000,797500000
319,1072500000,797500000
320,1072500000,807500000
321,1062500000,812500000
322,1052500000,807500000
323,1042500000,802500000
324,1042500000,812500000
325,1025000000,822500000
326,1015000000,822500000
327,1022500000,812500000
328,1027500000,797500000
329,1012500000,797500000
330,1000000000,787500000
331,1000000000,777500000
332,982500000,782500000
333,962500000,772500000
334,947500000,772500000
335,942500000,762500000
336,957500000,762500000
337,962500000,747500000
338,972500000,757500000
339,982500000,747500000
340,1002500000,752500000
341,997500000,742500000
342,992500000,727500000
343,982500000,707500000
344,962500000,707500000
345,972500000,697500000
346,987500000,677500000
347,972500000,677500000
348,957500000,682500000
349,957500000,667500000
350,972500000,642500000
351,962500000,620000000
352,972500000,602500000
353,962500000,600000000
354,922500000,637500000
355,922500000,652500000
356,937500000,652500000
357,937500000,667500000
358,922500000,667500000
359,922500000,687500000
360,922500000,707500000
361,922600000,725900000
362,922500000,726000000
363,922600000,740900000
364,922500000,741000000
365,922500000,756000000
366,922600000,756000000
367,922500000,771000000
368,922500000,771100000
369,932500000,782500000
370,922500000,787500000
371,922500000,797500000
372,922500000,807500000
373,922500000,817500000
374,922500000,827500000
375,922500000,837500000
376,922500000,847500000
377,927500000,882500000
378,947500000,882500000
379,957800000,882000000
380,984700000,870300000
381,987500000,882500000
382,1002500000,872500000
383,1007500000,882500000
384,1017500000,872500000
385,1010000000,857500000
386,1025000000,837500000
387,1025000000,847500000
388,1025000000,862500000
389,1047500000,877500000
390,1057500000,877500000
391,1067500000,877500000
392,1077500000,877500000
393,1092500000,877500000
394,1087500000,862500000
395,1087500000,852500000
396,1097500000,857500000
397,1117500000,847500000
398,1127500000,842500000
399,1135000000,857500000
400,1145000000,867500000
401,1135000000,877500000
402,1132500000,932500000
403,1132500000,942500000
404,1132500000,952500000
405,1132500000,972500000
406,1132500000,982500000
407,1112500000,1007500000
408,1137500000,1007500000
409,1137500000,1027500000
410,1140000000,1037500000
411,1140000000,1047500000
412,1140000000,1062500000
413,1140000000,1077500000
414,1130000000,1097500000
415,1112500000,1097500000
416,1112500000,1107500000
417,1102500000,1112500000
418,1092500000,1112500000
419,1092500000,1102500000
420,1055000000,1087500000
421,1055000000,1107500000
422,1027500000,1132500000
423,1037500000,1132500000
424,1057500000,1132500000
425,1067500000,1142500000
426,1077500000,1142500000
427,1085000000,1147500000
428,1085000000,1157500000
429,1085000000,1167500000
430,1077500000,1172500000
431,1067500000,1172500000
432,1087500000,1192500000
433,1102500000,1192500000
434,1117500000,1187500000
435,1105000000,1182500000
436,1095000000,1165000000
437,1095000000,1155000000
438,1095000000,1142500000
439,1085000000,1132500000
440,1095000000,1127500000
441,1105000000,1132500000
442,1122500000,1147500000
443,1137500000,1147500000
444,1132500000,1157500000
445,1132500000,1172500000
446,1132500000,1182500000
447,1132500000,1192500000
448,1132500000,1207500000
449,1145000000,1207500000
450,1145000000,1222500000
451,1142200000,1235400000
452,1142500000,1247500000
453,1132500000,1242500000
454,1132500000,1252500000
455,1117500000,1252500000
456,1117500000,1242500000
457,1112500000,1232500000
458,1110000000,1217500000
459,1097500000,1212500000
460,1092500000,1222500000
461,1095000000,1232500000
462,1090000000,1242500000
463,1090000000,1252500000
464,1080000000,1232500000
465,1052500000,1232500000
466,1042500000,1222500000
467,1047500000,1212500000
468,1032500000,1202500000
469,1017500000,1212500000
470,1022500000,1222500000
471,1032500000,1217500000
472,1032500000,1232500000
473,1012500000,1232500000
474,997500000,1232500000
475,1005000000,1240000000
476,1005000000,1250000000
477,1002500000,1260000000
478,1017500000,1260000000
479,1032500000,1260000000
480,1047500000,1260000000
481,1057500000,1260000000
482,1067500000,1260000000
483,1052500000,1317500000
484,1052500000,1327500000
485,1067500000,1327500000
486,1082500000,1317500000
487,1102500000,1320000000
488,1122400000,1305800000
489,1140000000,1312500000
490,1140000000,1352500000
491,1140000000,1372500000
492,1117500000,1372500000
493,1102500000,1360000000
494,1097500000,1382500000
495,1107500000,1392500000
496,1097500000,1402500000
497,1117500000,1412500000
498,1137500000,1412500000
499,1132500000,1422500000
500,1140000000,1430000000
501,1112500000,1430000000
502,1097500000,1430000000
503,1087500000,1447500000
504,1092500000,1457500000
505,1082500000,1475000000
506,1072500000,1472500000
507,1077500000,1457500000
508,1067500000,1457500000
509,1052500000,1457500000
510,1052500000,1472500000
511,1045000000,1490000000
512,1030000000,1490000000
513,1042500000,1502500000
514,1042500000,1517500000
515,1042500000,1527500000
516,1052500000,1522500000
517,1062500000,1527500000
518,1072500000,1522500000
519,1072500000,1512500000
520,1062500000,1512500000
521,1052500000,1507500000
522,1057500000,1497500000
523,1077500000,1497500000
524,1092500000,1512500000
525,1102500000,1497500000
526,1102500000,1487500000
527,1107500000,1472500000
528,1107500000,1457500000
529,1117500000,1462500000
530,1117500000,1477500000
531,1117500000,1487500000
532,1117500000,1497500000
533,1132500000,1502500000
534,1142500000,1507500000
535,1142500000,1522500000
536,1132500000,1522500000
537,1127500000,1532500000
538,1142500000,1537500000
539,1142500000,1552500000
540,1135000000,1572500000
541,1145000000,1582500000
542,1135000000,1592500000
543,1117500000,1562500000
544,1127500000,1557500000
545,1127500000,1547500000
546,1117500000,1547500000
547,1107500000,1537500000
548,1097500000,1537500000
549,1087500000,1567500000
550,1097500000,1572500000
551,1087500000,1577500000
552,1092500000,1592500000
553,1077500000,1592500000
554,1067500000,1592500000
555,1057500000,1592500000
556,1047500000,1592500000
557,1025000000,1577500000
558,1017500000,1587500000
559,1007500000,1597500000
560,987500000,1597500000
561,984700000,1585300000
562,1002500000,1587500000
563,1010000000,1572500000
564,1025000000,1562500000
565,1025000000,1552500000
566,1025000000,1537500000
567,1015000000,1537500000
568,1022500000,1527500000
569,1027500000,1512500000
570,1012500000,1512500000
571,1000000000,1502500000
572,1000000000,1492500000
573,982500000,1497500000
574,962500000,1487500000
575,947500000,1487500000
576,942500000,1477500000
577,957500000,1477500000
578,962500000,1462500000
579,972500000,1472500000
580,982500000,1462500000
581,1002500000,1467500000
582,997500000,1457500000
583,992500000,1442500000
584,982500000,1422500000
585,962500000,1422500000
586,972500000,1412500000
587,987500000,1392500000
588,972500000,1392500000
589,957500000,1397500000
590,957500000,1382500000
591,972500000,1357500000
592,962500000,1335000000
593,972500000,1317500000
594,962500000,1315000000
595,922500000,1352500000
596,922500000,1367500000
597,937500000,1367500000
598,937500000,1382500000
599,922500000,1382500000
600,922500000,1402500000
601,922500000,1422500000
602,922600000,1440900000
603,922500000,1441000000
604,922600000,1455900000
605,922500000,1456000000
606,922500000,1471000000
607,922600000,1471000000
608,922500000,1486000000
609,922500000,1486100000
610,932500000,1497500000
611,922500000,1502500000
612,922500000,1512500000
613,922500000,1522500000
614,922500000,1532500000
615,922500000,1542500000
616,922500000,1552500000
617,922500000,1562500000
618,957800000,1597000000
619,947500000,1597500000
620,927500000,1597500000
621,890000000,1582500000
622,880000000,1592500000
623,880000000,1572500000
624,872500000,1557500000
625,862500000,1562500000
626,842500000,1572500000
627,832500000,1567500000
628,832500000,1577500000
629,837500000,1592500000
630,822500000,1592500000
631,812500000,1592500000
632,802500000,1592500000
633,792500000,1592500000
634,770000000,1577500000
635,770000000,1562500000
636,770000000,1552500000
637,755000000,1572500000
638,762500000,1587500000
639,752500000,1597500000
640,747500000,1587500000
641,732500000,1597500000
642,729700000,1585300000
643,702800000,1597000000
644,692500000,1597500000
645,672500000,1597500000
646,667500000,1562500000
647,667500000,1552500000
648,667500000,1542500000
649,667500000,1532500000
650,667500000,1522500000
651,667500000,1512500000
652,667500000,1502500000
653,677500000,1497500000
654,667500000,1486100000
655,667500000,1486000000
656,667600000,1471000000
657,667500000,1471000000
658,667500000,1456000000
659,667600000,1455900000
660,667500000,1441000000
661,667600000,1440900000
662,667500000,1422500000
663,667500000,1402500000
664,667500000,1382500000
665,682500000,1382500000
666,682500000,1367500000
667,667500000,1367500000
668,667500000,1352500000
669,707500000,1315000000
670,717500000,1317500000
671,707500000,1335000000
672,717500000,1357500000
673,702500000,1382500000
674,702500000,1397500000
675,717500000,1392500000
676,732500000,1392500000
677,717500000,1412500000
678,707500000,1422500000
679,727500000,1422500000
680,737500000,1442500000
681,742500000,1457500000
682,747500000,1467500000
683,727500000,1462500000
684,717500000,1472500000
685,707500000,1462500000
686,702500000,1477500000
687,687500000,1477500000
688,692500000,1487500000
689,707500000,1487500000
690,727500000,1497500000
691,745000000,1492500000
692,745000000,1502500000
693,757500000,1512500000
694,772500000,1512500000
695,767500000,1527500000
696,760000000,1537500000
697,770000000,1537500000
698,787500000,1527500000
699,787500000,1517500000
700,797500000,1522500000
701,807500000,1527500000
702,817500000,1522500000
703,817500000,1512500000
704,807500000,1512500000
705,802500000,1497500000
706,797500000,1507500000
707,787500000,1502500000
708,775000000,1490000000
709,790000000,1490000000
710,797500000,1472500000
711,797500000,1457500000
712,812500000,1457500000
713,822500000,1457500000
714,817500000,1472500000
715,827500000,1475000000
716,822500000,1497500000
717,837500000,1512500000
718,842500000,1537500000
719,852500000,1537500000
720,862500000,1547500000
721,872500000,1547500000
722,887500000,1552500000
723,887500000,1537500000
724,872500000,1532500000
725,877500000,1522500000
726,887500000,1522500000
727,887500000,1507500000
728,877500000,1502500000
729,862500000,1497500000
730,847500000,1497500000
731,847500000,1487500000
732,862500000,1487500000
733,862500000,1477500000
734,852500000,1472500000
735,862500000,1462500000
736,852500000,1457500000
737,837500000,1457500000
738,832500000,1447500000
739,842500000,1430000000
740,857500000,1430000000
741,885000000,1430000000
742,877500000,1422500000
743,882500000,1412500000
744,862500000,1412500000
745,842500000,1402500000
746,852500000,1392500000
747,842500000,1382500000
748,847500000,1360000000
749,862500000,1372500000
750,885000000,1372500000
751,885000000,1352500000
752,885000000,1312500000
753,867400000,1305800000
754,847500000,1320000000
755,827500000,1317500000
756,812500000,1327500000
757,797500000,1327500000
758,797500000,1317500000
759,812500000,1260000000
760,802500000,1260000000
761,792500000,1260000000
762,777500000,1260000000
763,762500000,1260000000
764,747500000,1260000000
765,750000000,1250000000
766,750000000,1240000000
767,742500000,1232500000
768,757500000,1232500000
769,767500000,1222500000
770,762500000,1212500000
771,777500000,1202500000
772,792500000,1212500000
773,787500000,1222500000
774,777500000,1217500000
775,777500000,1232500000
776,797500000,1232500000
777,825000000,1232500000
778,835000000,1252500000
779,835000000,1242500000
780,840000000,1232500000
781,837500000,1222500000
782,842500000,1212500000
783,855000000,1217500000
784,857500000,1232500000
785,862500000,1242500000
786,862500000,1252500000
787,877500000,1252500000
788,877500000,1242500000
789,887500000,1247500000
790,887200000,1235400000
791,890000000,1222500000
792,890000000,1207500000
793,877500000,1207500000
794,877500000,1192500000
795,877500000,1182500000
796,877500000,1172500000
797,877500000,1157500000
798,882500000,1147500000
799,867500000,1147500000
800,850000000,1132500000
801,840000000,1127500000
802,830000000,1132500000
803,840000000,1142500000
804,840000000,1155000000
805,840000000,1165000000
806,850000000,1182500000
807,862500000,1187500000
808,847500000,1192500000
809,832500000,1192500000
810,812500000,1172500000
811,822500000,1172500000
812,830000000,1167500000
813,830000000,1157500000
814,830000000,1147500000
815,822500000,1142500000
816,812500000,1142500000
817,802500000,1132500000
818,782500000,1132500000
819,772500000,1132500000
820,752500000,1132500000
821,742500000,1142500000
822,732500000,1142500000
823,725000000,1132500000
824,715000000,1127500000
825,705000000,1132500000
826,715000000,1142500000
827,725000000,1147500000
828,725000000,1157500000
829,715000000,1157500000
830,715000000,1167500000
831,725000000,1167500000
832,732500000,1175000000
833,742500000,1175000000
834,722500000,1192500000
835,707500000,1192500000
836,705000000,1182500000
837,697500000,1192500000
838,702500000,1207500000
839,712500000,1212500000
840,717500000,1222500000
841,702500000,1222500000
842,692500000,1217500000
843,692500000,1242500000
844,692500000,1257500000
845,692500000,1267500000
846,692500000,1282500000
847,666500000,1276000000
848,666500000,1261000000
849,666500000,1246000000
850,666500000,1231000000
851,666500000,1216000000
852,666500000,1201000000
853,682500000,1192500000
854,666500000,1186000000
855,666500000,1171000000
856,677500000,1165000000
857,685000000,1170000000
858,685000000,1160000000
859,677500000,1152500000
860,682500000,1142500000
861,672500000,1142500000
862,627500000,1147500000
863,622500000,1157500000
864,612500000,1147500000
865,595000000,1132500000
866,585000000,1142500000
867,575000000,1132500000
868,585000000,1127500000
869,582500000,1112500000
870,582500000,1102500000
871,592500000,1112500000
872,602500000,1107500000
873,602500000,1097500000
874,620000000,1097500000
875,630000000,1077500000
876,630000000,1062500000
877,630000000,1047500000
878,630000000,1037500000
879,627500000,1027500000
880,670000000,1042500000
881,670000000,1052500000
882,670000000,1062500000
883,670000000,1072500000
884,670000000,1085000000
885,672500000,1105000000
886,687500000,1102500000
887,700000000,1102500000
888,707500000,1112500000
889,717500000,1112500000
890,717500000,1102500000
891,755000000,1107500000
892,755000000,1087500000
893,755000000,1047500000
894,800000000,1047500000
895,800000000,1087500000
896,800000000,1107500000
897,837500000,1102500000
898,837500000,1112500000
899,847500000,1112500000
900,857500000,1107500000
901,857500000,1097500000
902,875000000,1097500000
903,885000000,1077500000
904,885000000,1062500000
905,885000000,1047500000
906,885000000,1037500000
907,882500000,1027500000
908,925000000,1042500000
909,925000000,1052500000
910,925000000,1062500000
911,925000000,1072500000
912,925000000,1085000000
913,927500000,1105000000
914,942500000,1102500000
915,955000000,1102500000
916,962500000,1112500000
917,972500000,1102500000
918,972500000,1112500000
919,970000000,1127500000
920,980000000,1132500000
921,970000000,1142500000
922,960000000,1132500000
923,937500000,1142500000
924,927500000,1142500000
925,932500000,1152500000
926,940000000,1160000000
927,940000000,1170000000
928,932500000,1165000000
929,921500000,1171000000
930,921500000,1186000000
931,937500000,1192500000
932,921500000,1201000000
933,921500000,1216000000
934,921500000,1231000000
935,921500000,1246000000
936,921500000,1261000000
937,921500000,1276000000
938,947500000,1282500000
939,947500000,1267500000
940,947500000,1257500000
941,947500000,1242500000
942,947500000,1217500000
943,957500000,1222500000
944,972500000,1222500000
945,967500000,1212500000
946,957500000,1207500000
947,952500000,1192500000
948,960000000,1182500000
949,962500000,1192500000
950,977500000,1192500000
951,997500000,1175000000
952,987500000,1175000000
953,980000000,1167500000
954,970000000,1167500000
955,970000000,1157500000
956,980000000,1157500000
957,980000000,1147500000
958,987500000,1142500000
959,997500000,1142500000
960,1007500000,1132500000
961,1010000000,1107500000
962,1010000000,1087500000
963,1010000000,1047500000
964,1055000000,1047500000
965,1084800000,1007500000
966,1057500000,1007500000
967,1043700000,980100000
968,1043500000,970200000
969,1043500000,960100000
970,1043600000,950200000
971,1043600000,939900000
972,1043600000,929800000
973,1017500000,932500000
974,1017500000,942500000
975,1017500000,952500000
976,1017500000,972500000
977,1017500000,982500000
978,1007500000,1007500000
979,980000000,1007500000
980,952500000,1007500000
981,937500000,1012500000
982,929000000,980600000
983,928900000,970600000
984,928900000,960600000
985,929000000,950500000
986,929000000,940600000
987,928900000,930600000
988,877500000,932500000
989,877500000,942500000
990,877500000,952500000
991,877500000,972500000
992,877500000,982500000
993,882500000,1007500000
994,857500000,1007500000
995,829800000,1007500000
996,802500000,1007500000
997,788700000,980100000
998,788500000,970200000
999,788500000,960100000
1000,788600000,950200000
1001,788600000,939900000
1002,788600000,929800000
1003,762500000,932500000
1004,762500000,942500000
1005,762500000,952500000
1006,762500000,972500000
1007,762500000,982500000
1008,752500000,1007500000
1009,725000000,1007500000
1010,697500000,1007500000
1011,682500000,1012500000
1012,674000000,980600000
1013,673900000,970600000
1014,673900000,960600000
1015,674000000,950500000
1016,674000000,940600000
1017,673900000,930600000
1018,702800000,882000000
1019,692500000,882500000
1020,672500000,882500000
1021,667500000,847500000
1022,667500000,837500000
1023,667500000,827500000
1024,667500000,817500000
1025,667500000,807500000
1026,667500000,797500000
1027,667500000,787500000
1028,677500000,782500000
1029,667500000,771100000
1030,667500000,771000000
1031,667600000,756000000
1032,667500000,756000000
1033,667500000,741000000
1034,667600000,740900000
1035,667500000,726000000
1036,667600000,725900000
1037,667500000,707500000
1038,667500000,687500000
1039,667500000,667500000
1040,682500000,667500000
1041,682500000,652500000
1042,667500000,652500000
1043,667500000,637500000
1044,707500000,600000000
1045,717500000,602500000
1046,707500000,620000000
1047,717500000,642500000
1048,702500000,667500000
1049,702500000,682500000
1050,717500000,677500000
1051,732500000,677500000
1052,717500000,697500000
1053,707500000,707500000
1054,727500000,707500000
1055,737500000,727500000
1056,742500000,742500000
1057,747500000,752500000
1058,727500000,747500000
1059,717500000,757500000
1060,707500000,747500000
1061,702500000,762500000
1062,687500000,762500000
1063,692500000,772500000
1064,707500000,772500000
1065,727500000,782500000
1066,745000000,777500000
1067,745000000,787500000
1068,757500000,797500000
1069,772500000,797500000
1070,767500000,812500000
1071,760000000,822500000
1072,770000000,822500000
1073,770000000,837500000
1074,770000000,847500000
1075,755000000,857500000
1076,747500000,872500000
1077,729700000,870300000
1078,732500000,882500000
1079,752500000,882500000
1080,762500000,872500000
1081,770000000,862500000
1082,792500000,877500000
1083,802500000,877500000
1084,812500000,877500000
1085,822500000,877500000
1086,837500000,877500000
1087,832500000,862500000
1088,842500000,857500000
1089,832500000,852500000
1090,842500000,822500000
1091,852500000,822500000
1092,862500000,832500000
1093,872500000,832500000
1094,872500000,842500000
1095,862500000,847500000
1096,880000000,877500000
1097,890000000,867500000
1098,880000000,857500000
1099,887500000,837500000
1100,887500000,822500000
1101,872500000,817500000
1102,877500000,807500000
1103,887500000,807500000
1104,887500000,792500000
1105,877500000,787500000
1106,862500000,782500000
1107,862500000,772500000
1108,862500000,762500000
1109,862500000,747500000
1110,852500000,742500000
1111,852500000,757500000
1112,847500000,772500000
1113,847500000,782500000
1114,837500000,797500000
1115,822500000,782500000
1116,802500000,782500000
1117,797500000,792500000
1118,807500000,797500000
1119,817500000,797500000
1120,817500000,807500000
1121,807500000,812500000
1122,797500000,807500000
1123,787500000,812500000
1124,787500000,802500000
1125,787500000,787500000
1126,775000000,775000000
1127,790000000,775000000
1128,797500000,757500000
1129,797500000,742500000
1130,812500000,742500000
1131,822500000,742500000
1132,817500000,757500000
1133,827500000,760000000
1134,837500000,742500000
1135,832500000,732500000
1136,842500000,715000000
1137,857500000,715000000
1138,885000000,715000000
1139,877500000,707500000
1140,882500000,697500000
1141,862500000,697500000
1142,842500000,687500000
1143,852500000,677500000
1144,842500000,667500000
1145,847500000,645000000
1146,862500000,657500000
1147,885000000,657500000
1148,885000000,637500000
1149,885000000,597500000
1150,867400000,590800000
1151,847500000,605000000
1152,827500000,602500000
1153,812500000,612500000
1154,797500000,612500000
1155,797500000,602500000
1156,812500000,545000000
1157,802500000,545000000
1158,792500000,545000000
1159,777500000,545000000
1160,762500000,545000000
1161,747500000,545000000
1162,750000000,535000000
1163,750000000,525000000
1164,742500000,517500000
1165,757500000,517500000
1166,767500000,507500000
1167,762500000,497500000
1168,777500000,487500000
1169,792500000,497500000
1170,787500000,507500000
1171,777500000,502500000
1172,777500000,517500000
1173,797500000,517500000
1174,825000000,517500000
1175,835000000,537500000
1176,835000000,527500000
1177,840000000,517500000
1178,837500000,507500000
1179,842500000,497500000
1180,855000000,502500000
1181,857500000,517500000
1182,862500000,527500000
1183,862500000,537500000
1184,877500000,537500000
1185,877500000,527500000
1186,887500000,532500000
1187,887200000,520400000
1188,890000000,507500000
1189,890000000,492500000
1190,877500000,492500000
1191,877500000,477500000
1192,877500000,467500000
1193,877500000,457500000
1194,862500000,472500000
1195,850000000,467500000
1196,847500000,477500000
1197,832500000,477500000
1198,812500000,457500000
1199,822500000,457500000
1200,830000000,452500000
1201,840000000,450000000
1202,840000000,440000000
1203,830000000,442500000
1204,830000000,432500000
1205,822500000,427500000
1206,812500000,427500000
1207,802500000,417500000
1208,800000000,392500000
1209,800000000,372500000
1210,800000000,332500000
1211,755000000,332500000
1212,755000000,372500000
1213,755000000,392500000
1214,782500000,417500000
1215,772500000,417500000
1216,752500000,417500000
1217,742500000,427500000
1218,732500000,427500000
1219,725000000,432500000
1220,725000000,442500000
1221,715000000,442500000
1222,715000000,452500000
1223,725000000,452500000
1224,732500000,460000000
1225,742500000,460000000
1226,722500000,477500000
1227,707500000,477500000
1228,705000000,467500000
1229,697500000,477500000
1230,702500000,492500000
1231,712500000,497500000
1232,717500000,507500000
1233,702500000,507500000
1234,692500000,502500000
1235,692500000,527500000
1236,692500000,542500000
1237,692500000,552500000
1238,692500000,567500000
1239,666500000,561000000
1240,666500000,546000000
1241,666500000,531000000
1242,666500000,516000000
1243,666500000,501000000
1244,666500000,486000000
1245,682500000,477500000
1246,666500000,471000000
1247,666500000,456000000
1248,677500000,450000000
1249,685000000,455000000
1250,685000000,445000000
1251,677500000,437500000
1252,672500000,427500000
1253,682500000,427500000
1254,705000000,417500000
1255,715000000,427500000
1256,725000000,417500000
1257,715000000,412500000
1258,717500000,397500000
1259,717500000,387500000
1260,707500000,397500000
1261,700000000,387500000
1262,687500000,387500000
1263,672500000,390000000
1264,670000000,370000000
1265,670000000,357500000
1266,670000000,347500000
1267,670000000,337500000
1268,670000000,327500000
1269,627500000,312500000
1270,630000000,322500000
1271,630000000,332500000
1272,630000000,347500000
1273,630000000,362500000
1274,620000000,382500000
1275,602500000,382500000
1276,602500000,392500000
1277,592500000,397500000
